,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,4,8,7,6,13,9,0,19,0,.,11,3,.,23,16,8,4,5,.,.,.,0,0,10,5,.,.,.,.,18,25,.,9,6,54,153,404,66,8,.,0,18,51,7,23,22,.,36,41,12,11,16,5,9,5,0,12,21,.,.,.,4,7
53,.,.,.,.,8,8,.,0,0,0,0,0,0,0,4,.,3,5,0,.,0,0,0,8,.,5,.,3,.,6,8,0,5,0,26,25,56,299,59,6,.,9,18,11,11,7,0,12,11,9,4,7,3,7,4,0,.,10,5,.,.,0,5
54,.,0,.,.,.,4,0,0,0,0,0,.,0,0,3,0,.,.,4,.,0,0,.,.,0,0,0,0,0,6,.,0,4,0,18,20,10,31,87,13,0,.,5,0,6,.,0,3,6,.,.,.,.,.,0,0,.,4,.,0,.,0,.
55,0,0,0,0,0,0,0,.,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,3,0,0,0,.,0,6,0,0,0,0,.,3,10,12,11,4,0,0,0,0,.,.,0,.,.,0,.,0,0,0,0,0,.,0,0,0,.,0,0
60,0,.,7,.,3,6,3,.,4,.,3,.,0,4,5,0,0,3,.,.,3,0,0,5,3,3,.,.,0,3,.,0,.,0,10,17,5,18,8,0,107,38,94,3,18,49,6,9,26,25,20,8,5,5,3,0,.,8,4,7,12,0,0
61,3,.,8,8,4,4,5,3,4,0,7,.,0,9,8,.,5,10,3,3,.,0,.,15,8,.,3,0,0,20,6,3,6,3,9,17,30,10,17,.,34,189,90,20,32,40,3,17,29,24,10,7,10,10,8,.,0,16,6,.,4,.,6
62,13,5,31,15,21,16,15,15,.,6,8,45,0,20,15,9,10,15,3,3,3,0,.,34,9,9,6,7,8,26,14,4,28,4,45,54,76,14,9,0,51,88,539,60,62,97,5,35,86,46,31,17,23,11,12,.,.,32,17,10,10,0,12
63,.,.,.,.,.,.,0,.,0,3,.,0,.,.,.,0,0,.,0,0,.,0,.,.,.,.,0,0,.,3,.,0,0,0,9,4,11,7,0,0,3,.,19,26,19,7,10,.,11,7,.,0,.,6,3,.,0,.,3,0,5,0,0
64,4,7,21,11,12,17,13,18,8,8,8,3,3,17,13,6,.,11,5,6,5,0,0,27,19,8,.,8,4,30,19,3,10,3,24,51,56,39,10,6,26,40,226,47,524,167,26,23,49,23,30,20,16,16,6,6,7,31,29,8,21,3,9
65,12,4,28,9,13,19,13,7,9,0,5,3,0,20,14,26,0,12,.,3,7,0,3,15,16,6,.,0,.,21,17,6,18,0,17,26,19,19,3,0,61,58,106,20,68,462,27,32,58,28,27,13,21,12,11,12,3,21,16,9,19,0,3
66,0,.,.,.,0,.,.,.,.,0,.,0,0,6,0,0,.,0,0,0,.,0,0,0,.,0,0,0,0,9,0,.,0,0,.,3,0,.,0,.,5,8,4,0,13,23,36,.,3,.,5,.,6,0,.,0,.,3,3,0,0,0,3
70,3,7,13,23,18,19,8,18,3,6,.,3,0,7,10,13,5,8,.,0,.,0,.,14,6,5,3,3,5,27,10,.,7,.,42,73,37,15,7,0,4,5,24,.,16,16,4,234,153,27,32,12,5,7,12,.,3,17,9,.,10,0,3
