,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0,.,26,9,.,3,7,.,.,0,0,0,0,21,5,7,.,7,0,.,0,.,3,14,7,.,4,11,0,19,14,11,72,94,.,4,.,4,.,0,3,4,11,0,3,0,0,.,7,.,0,0,0,5,.,0,0,6,.,0,8,0,0
50,6,13,23,40,41,22,19,3,.,4,0,.,4,12,.,7,.,3,.,10,3,0,3,24,17,3,.,.,3,105,48,5,8,6,491,161,75,29,12,7,4,5,3,0,6,3,.,45,43,7,12,9,9,8,.,0,0,35,11,3,11,.,4
51,6,6,24,22,42,19,24,8,10,.,4,.,0,17,10,9,6,17,.,0,4,3,0,36,13,3,.,5,.,60,31,.,6,5,139,403,103,37,17,14,15,12,14,7,28,28,.,87,115,43,19,14,4,13,9,3,.,25,15,5,17,0,6
52,.,5,14,6,6,10,8,5,4,.,4,.,.,16,15,10,5,9,.,0,.,0,0,9,9,0,3,.,0,31,12,4,5,3,35,117,363,76,16,.,8,21,40,8,42,9,.,25,58,38,13,4,3,8,10,0,0,13,8,.,9,0,.
53,.,.,3,6,3,3,.,.,.,.,3,0,0,3,6,.,.,7,0,0,.,0,0,8,9,3,.,0,0,9,.,.,3,4,13,38,48,240,28,6,5,6,13,7,23,3,0,8,13,6,.,10,6,5,5,0,0,6,7,.,4,0,.
54,.,.,.,7,.,8,.,3,3,0,.,.,0,.,.,6,0,.,0,0,0,0,0,0,.,0,0,0,0,7,.,0,0,4,8,42,25,30,68,13,3,3,10,0,7,3,0,3,9,3,4,.,.,0,.,.,0,5,3,0,.,0,0
55,0,.,.,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,.,5,0,0,0,.,3,8,7,13,11,0,0,.,0,.,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,.,.,0
60,0,0,.,3,5,8,3,.,.,0,4,3,0,10,3,.,6,4,.,.,0,0,0,12,.,.,0,0,0,4,4,.,0,0,7,19,14,6,.,0,120,10,35,4,18,16,.,10,12,13,8,3,6,6,6,0,0,0,.,0,6,0,0
61,.,.,16,.,6,.,4,7,.,.,0,.,0,4,3,3,0,.,0,0,0,.,4,10,.,0,0,5,.,5,.,3,7,5,12,31,16,20,5,0,40,112,26,3,22,22,0,.,17,29,5,11,5,.,.,0,3,9,3,.,3,.,0
62,4,4,30,3,8,10,17,8,6,0,9,.,0,16,8,.,.,9,3,0,4,0,.,23,5,5,0,0,.,12,10,7,10,3,10,26,79,18,5,.,56,41,334,19,49,58,5,22,50,33,11,10,5,10,5,.,3,13,9,12,11,.,3
63,.,.,3,.,4,3,3,0,0,.,0,.,.,.,.,.,0,.,0,0,.,0,0,.,.,.,0,0,0,3,6,0,0,0,4,7,13,7,0,0,.,3,19,15,19,3,0,6,5,.,11,5,0,3,.,.,0,5,.,.,.,0,0
64,.,5,3,8,10,11,.,8,.,8,7,.,.,.,13,4,9,12,0,.,.,0,.,10,12,3,.,.,4,19,8,.,17,.,11,25,34,27,4,0,54,42,161,26,564,143,7,6,34,21,26,11,12,24,19,.,.,12,14,6,7,.,.
65,.,3,13,4,9,6,7,5,.,6,6,.,0,7,11,.,.,6,0,0,0,.,.,12,11,4,.,.,0,12,8,11,.,.,4,21,9,10,.,0,50,41,67,3,51,293,14,25,39,16,17,10,6,14,6,.,.,12,6,.,8,0,0
66,0,.,0,.,0,0,0,0,.,0,.,0,0,0,0,0,.,0,0,.,0,0,0,3,0,0,0,0,0,.,0,0,.,.,6,6,3,.,0,0,.,0,3,8,12,20,29,3,.,0,3,4,5,.,0,0,.,.,.,0,0,0,0
70,4,3,19,20,19,13,16,6,.,0,3,.,0,18,8,7,.,4,0,.,5,0,.,17,16,.,.,3,0,31,13,.,3,6,42,100,32,5,3,0,11,3,19,5,18,12,3,215,143,23,34,7,5,8,5,0,.,23,12,4,9,0,4
71,6,9,19,22,36,36,23,27,.,4,6,.,.,33,34,21,5,6,.,.,8,0,5,37,18,6,.,.,.,57,36,4,4,.,51,78,55,15,.,.,18,16,48,.,20,44,5,168,637,85,164,60,28,15,16,.,11,40,22,5,9,0,3
72,3,0,.,5,7,4,.,8,.,.,3,3,.,5,.,4,.,4,0,.,.,0,0,.,4,0,0,0,0,9,7,.,4,0,5,34,10,5,5,0,4,7,10,7,10,.,0,24,32,175,31,9,5,4,4,0,0,5,8,0,.,0,0
73,.,3,8,8,12,13,5,12,11,3,5,.,0,11,15,10,4,8,4,0,.,.,.,6,6,4,.,0,0,12,4,4,7,3,8,24,7,14,6,.,12,3,13,3,21,12,0,33,133,23,316,60,4,11,12,3,4,5,22,.,8,6,.
74,4,5,0,4,3,19,3,.,.,5,3,.,0,4,5,0,.,.,.,0,.,.,.,7,4,0,.,0,0,9,11,3,8,.,.,5,6,3,.,3,7,3,7,.,10,11,.,13,46,13,57,372,24,4,9,7,7,5,7,3,7,0,4
75,0,0,0,.,5,.,.,3,.,0,.,0,0,.,0,.,0,.,.,0,0,3,0,3,3,0,0,.,0,6,4,3,0,0,5,6,.,.,.,0,0,0,.,0,3,4,.,3,10,6,4,41,72,.,.,4,.,4,4,0,.,5,0
80,3,6,7,8,16,11,29,13,7,3,8,4,0,11,6,9,7,23,.,4,.,.,.,21,11,.,5,.,6,16,10,.,3,.,7,14,18,3,6,0,6,4,4,0,10,5,0,3,12,6,20,8,6,532,93,15,27,91,74,36,28,.,18
81,.,4,6,3,.,.,4,3,.,0,5,8,0,.,6,8,6,3,0,0,.,.,.,4,9,0,6,.,.,8,4,0,.,0,0,7,7,.,6,0,.,.,7,0,3,.,0,3,4,4,12,7,3,70,185,14,40,31,24,10,13,.,12
82,0,.,3,3,0,5,.,4,.,0,6,3,0,.,.,0,0,0,0,.,0,0,0,3,0,0,0,.,0,0,.,.,.,.,0,0,.,0,0,0,0,0,0,0,.,.,0,.,.,0,0,5,0,15,23,64,3,12,6,.,.,0,.
83,0,.,.,.,.,13,7,6,.,0,3,.,0,3,.,3,0,3,.,0,.,0,0,5,3,.,0,0,.,3,.,0,0,0,0,.,3,.,0,0,.,0,4,0,.,0,0,.,.,.,.,4,.,28,52,3,252,10,10,6,7,5,18
90,3,16,22,39,36,53,61,28,11,7,22,4,3,29,13,23,13,14,.,5,3,0,4,25,15,.,10,.,5,63,34,7,11,3,37,26,7,3,6,0,7,5,9,0,8,12,0,10,24,3,21,24,.,130,39,13,26,480,194,61,67,8,28
91,.,8,19,20,33,18,61,14,7,8,16,12,8,11,8,7,5,17,4,4,10,4,.,23,11,15,.,5,.,36,16,4,.,0,28,15,4,.,6,0,.,.,5,4,7,6,.,14,11,.,5,14,.,82,22,8,15,172,436,77,146,7,41
92,.,3,3,3,5,13,14,5,.,8,17,3,0,4,.,0,8,.,6,.,.,0,0,5,6,.,0,0,0,8,4,.,3,3,.,10,5,0,0,0,3,0,5,0,0,15,0,4,3,.,3,3,0,41,6,3,9,38,58,141,34,0,14
93,5,10,11,15,6,15,40,42,18,13,23,9,7,10,8,10,5,15,0,3,4,0,.,25,17,4,4,5,6,23,16,8,11,9,12,14,9,.,.,0,.,5,7,.,4,7,0,6,17,.,9,9,0,39,12,.,12,69,75,25,393,3,32
94,.,.,0,.,3,.,.,.,0,7,7,4,.,.,0,.,.,5,.,0,4,0,0,.,3,.,0,.,.,.,.,.,.,0,.,0,.,0,0,0,0,0,0,0,.,.,0,.,.,.,.,.,0,0,.,0,13,3,3,.,3,45,8
95,0,6,5,.,.,9,4,9,5,6,.,9,0,4,.,.,10,3,3,10,6,0,.,9,5,3,0,.,.,6,4,.,3,0,4,.,0,0,.,0,0,0,.,0,0,.,.,.,5,.,5,4,6,11,6,0,30,15,18,19,34,9,155
